 5940   X   Y
    3.1250000E-01  8.3000000E+00
    3.1250000E-01  8.3666667E+00
    3.1250000E-01  8.4333333E+00
    3.1250000E-01  8.5000000E+00
    3.1250000E-01  8.5666667E+00
    3.1250000E-01  8.6333333E+00
    3.1250000E-01  8.7000000E+00
    3.1250000E-01  8.7666667E+00
    3.1250000E-01  8.8333333E+00
    3.1250000E-01  8.9000000E+00
    3.1250000E-01  8.9666667E+00
    3.1250000E-01  9.0333333E+00
    3.1250000E-01  9.1000000E+00
    3.1250000E-01  9.1666667E+00
    3.1250000E-01  9.2333333E+00
    3.1250000E-01  9.3000000E+00
    3.1250000E-01  9.3666667E+00
    3.1250000E-01  9.4333333E+00
    3.1250000E-01  9.5000000E+00
    3.1250000E-01  9.5666667E+00
    3.1250000E-01  9.6333333E+00
    3.1250000E-01  9.7000000E+00
    3.1250000E-01  9.7666667E+00
    3.1250000E-01  9.8333333E+00
    3.1250000E-01  9.9000000E+00
    3.1250000E-01  9.9666667E+00
    3.3750000E-01  1.0333333E+00
    3.3750000E-01  1.1000000E+00
    3.3750000E-01  1.1666667E+00
    3.3750000E-01  1.2333333E+00
    3.3750000E-01  1.3000000E+00
    3.3750000E-01  1.3666667E+00
    3.3750000E-01  1.4333333E+00
    3.3750000E-01  1.5000000E+00
    3.3750000E-01  1.5666667E+00
    3.3750000E-01  1.6333333E+00
    3.3750000E-01  1.7000000E+00
    3.3750000E-01  1.7666667E+00
    3.3750000E-01  1.8333333E+00
    3.3750000E-01  1.9000000E+00
    3.3750000E-01  1.9666667E+00
    3.3750000E-01  2.0333333E+00
    3.3750000E-01  2.1000000E+00
    3.3750000E-01  2.1666667E+00
    3.3750000E-01  2.2333333E+00
    3.3750000E-01  2.3000000E+00
    3.3750000E-01  2.3666667E+00
    3.3750000E-01  2.4333333E+00
    3.3750000E-01  2.5000000E+00
    3.3750000E-01  2.5666667E+00
    3.3750000E-01  2.6333333E+00
    3.3750000E-01  2.7000000E+00
    3.3750000E-01  2.7666667E+00
    3.3750000E-01  2.8333333E+00
    3.3750000E-01  2.9000000E+00
    3.3750000E-01  2.9666667E+00
    3.3750000E-01  3.0333333E+00
    3.3750000E-01  3.1000000E+00
    3.3750000E-01  3.1666667E+00
    3.3750000E-01  3.2333333E+00
    3.3750000E-01  3.3000000E+00
    3.3750000E-01  3.3666667E+00
    3.3750000E-01  3.4333333E+00
    3.3750000E-01  3.5000000E+00
    3.3750000E-01  3.5666667E+00
    3.3750000E-01  3.6333333E+00
    3.3750000E-01  3.7000000E+00
    3.3750000E-01  3.7666667E+00
    3.3750000E-01  3.8333333E+00
    3.3750000E-01  3.9000000E+00
    3.3750000E-01  3.9666667E+00
    3.3750000E-01  4.0333333E+00
    3.3750000E-01  4.1000000E+00
    3.3750000E-01  4.1666667E+00
    3.3750000E-01  4.2333333E+00
    3.3750000E-01  4.3000000E+00
    3.3750000E-01  4.3666667E+00
    3.3750000E-01  4.4333333E+00
    3.3750000E-01  4.5000000E+00
    3.3750000E-01  4.5666667E+00
    3.3750000E-01  4.6333333E+00
    3.3750000E-01  4.7000000E+00
    3.3750000E-01  4.7666667E+00
    3.3750000E-01  4.8333333E+00
    3.3750000E-01  4.9000000E+00
    3.3750000E-01  4.9666667E+00
    3.3750000E-01  5.0333333E+00
    3.3750000E-01  5.1000000E+00
    3.3750000E-01  5.1666667E+00
    3.3750000E-01  5.2333333E+00
    3.3750000E-01  5.3000000E+00
    3.3750000E-01  5.3666667E+00
    3.3750000E-01  5.4333333E+00
    3.3750000E-01  5.5000000E+00
    3.3750000E-01  5.5666667E+00
    3.3750000E-01  5.6333333E+00
    3.3750000E-01  5.7000000E+00
    3.3750000E-01  5.7666667E+00
    3.3750000E-01  5.8333333E+00
    3.3750000E-01  5.9000000E+00
    3.3750000E-01  5.9666667E+00
    3.3750000E-01  6.0333333E+00
    3.3750000E-01  6.1000000E+00
    3.3750000E-01  6.1666667E+00
    3.3750000E-01  6.2333333E+00
    3.3750000E-01  6.3000000E+00
    3.3750000E-01  6.3666667E+00
    3.3750000E-01  6.4333333E+00
    3.3750000E-01  6.5000000E+00
    3.3750000E-01  6.5666667E+00
    3.3750000E-01  6.6333333E+00
    3.3750000E-01  6.7000000E+00
    3.3750000E-01  6.7666667E+00
    3.3750000E-01  6.8333333E+00
    3.3750000E-01  6.9000000E+00
    3.3750000E-01  6.9666667E+00
    3.3750000E-01  7.0333333E+00
    3.3750000E-01  7.1000000E+00
    3.3750000E-01  7.1666667E+00
    3.3750000E-01  7.2333333E+00
    3.3750000E-01  7.3000000E+00
    3.3750000E-01  7.3666667E+00
    3.3750000E-01  7.4333333E+00
    3.3750000E-01  7.5000000E+00
    3.3750000E-01  7.5666667E+00
    3.3750000E-01  7.6333333E+00
    3.3750000E-01  7.7000000E+00
    3.3750000E-01  7.7666667E+00
    3.3750000E-01  7.8333333E+00
    3.3750000E-01  7.9000000E+00
    3.3750000E-01  7.9666667E+00
    3.3750000E-01  8.0333333E+00
    3.3750000E-01  8.1000000E+00
    3.3750000E-01  8.1666667E+00
    3.3750000E-01  8.2333333E+00
    3.3750000E-01  8.3000000E+00
    3.3750000E-01  8.3666667E+00
    3.3750000E-01  8.4333333E+00
    3.3750000E-01  8.5000000E+00
    3.3750000E-01  8.5666667E+00
    3.3750000E-01  8.6333333E+00
    3.3750000E-01  8.7000000E+00
    3.3750000E-01  8.7666667E+00
    3.3750000E-01  8.8333333E+00
    3.3750000E-01  8.9000000E+00
    3.3750000E-01  8.9666667E+00
    3.3750000E-01  9.0333333E+00
    3.3750000E-01  9.1000000E+00
    3.3750000E-01  9.1666667E+00
    3.3750000E-01  9.2333333E+00
    3.3750000E-01  9.3000000E+00
    3.3750000E-01  9.3666667E+00
    3.3750000E-01  9.4333333E+00
    3.3750000E-01  9.5000000E+00
    3.3750000E-01  9.5666667E+00
    3.3750000E-01  9.6333333E+00
    3.3750000E-01  9.7000000E+00
    3.3750000E-01  9.7666667E+00
    3.3750000E-01  9.8333333E+00
    3.3750000E-01  9.9000000E+00
    3.3750000E-01  9.9666667E+00
    3.6250000E-01  1.0333333E+00
    3.6250000E-01  1.1000000E+00
    3.6250000E-01  1.1666667E+00
    3.6250000E-01  1.2333333E+00
    3.6250000E-01  1.3000000E+00
    3.6250000E-01  1.3666667E+00
    3.6250000E-01  1.4333333E+00
    3.6250000E-01  1.5000000E+00
    3.6250000E-01  1.5666667E+00
    3.6250000E-01  1.6333333E+00
    3.6250000E-01  1.7000000E+00
    3.6250000E-01  1.7666667E+00
    3.6250000E-01  1.8333333E+00
    3.6250000E-01  1.9000000E+00
    3.6250000E-01  1.9666667E+00
    3.6250000E-01  2.0333333E+00
    3.6250000E-01  2.1000000E+00
    3.6250000E-01  2.1666667E+00
    3.6250000E-01  2.2333333E+00
    3.6250000E-01  2.3000000E+00
    3.6250000E-01  2.3666667E+00
    3.6250000E-01  2.4333333E+00
    3.6250000E-01  2.5000000E+00
    3.6250000E-01  2.5666667E+00
    3.6250000E-01  2.6333333E+00
    3.6250000E-01  2.7000000E+00
    3.6250000E-01  2.7666667E+00
    3.6250000E-01  2.8333333E+00
    3.6250000E-01  2.9000000E+00
    3.6250000E-01  2.9666667E+00
    3.6250000E-01  3.0333333E+00
    3.6250000E-01  3.1000000E+00
    3.6250000E-01  3.1666667E+00
    3.6250000E-01  3.2333333E+00
    3.6250000E-01  3.3000000E+00
    3.6250000E-01  3.3666667E+00
    3.6250000E-01  3.4333333E+00
    3.6250000E-01  3.5000000E+00
    3.6250000E-01  3.5666667E+00
    3.6250000E-01  3.6333333E+00
    3.6250000E-01  3.7000000E+00
    3.6250000E-01  3.7666667E+00
    3.6250000E-01  3.8333333E+00
    3.6250000E-01  3.9000000E+00
    3.6250000E-01  3.9666667E+00
    3.6250000E-01  4.0333333E+00
    3.6250000E-01  4.1000000E+00
    3.6250000E-01  4.1666667E+00
    3.6250000E-01  4.2333333E+00
    3.6250000E-01  4.3000000E+00
    3.6250000E-01  4.3666667E+00
    3.6250000E-01  4.4333333E+00
    3.6250000E-01  4.5000000E+00
    3.6250000E-01  4.5666667E+00
    3.6250000E-01  4.6333333E+00
    3.6250000E-01  4.7000000E+00
    3.6250000E-01  4.7666667E+00
    3.6250000E-01  4.8333333E+00
    3.6250000E-01  4.9000000E+00
    3.6250000E-01  4.9666667E+00
    3.6250000E-01  5.0333333E+00
    3.6250000E-01  5.1000000E+00
    3.6250000E-01  5.1666667E+00
    3.6250000E-01  5.2333333E+00
    3.6250000E-01  5.3000000E+00
    3.6250000E-01  5.3666667E+00
    3.6250000E-01  5.4333333E+00
    3.6250000E-01  5.5000000E+00
    3.6250000E-01  5.5666667E+00
    3.6250000E-01  5.6333333E+00
    3.6250000E-01  5.7000000E+00
    3.6250000E-01  5.7666667E+00
    3.6250000E-01  5.8333333E+00
    3.6250000E-01  5.9000000E+00
    3.6250000E-01  5.9666667E+00
    3.6250000E-01  6.0333333E+00
    3.6250000E-01  6.1000000E+00
    3.6250000E-01  6.1666667E+00
    3.6250000E-01  6.2333333E+00
    3.6250000E-01  6.3000000E+00
    3.6250000E-01  6.3666667E+00
    3.6250000E-01  6.4333333E+00
    3.6250000E-01  6.5000000E+00
    3.6250000E-01  6.5666667E+00
    3.6250000E-01  6.6333333E+00
    3.6250000E-01  6.7000000E+00
    3.6250000E-01  6.7666667E+00
    3.6250000E-01  6.8333333E+00
    3.6250000E-01  6.9000000E+00
    3.6250000E-01  6.9666667E+00
    3.6250000E-01  7.0333333E+00
    3.6250000E-01  7.1000000E+00
    3.6250000E-01  7.1666667E+00
    3.6250000E-01  7.2333333E+00
    3.6250000E-01  7.3000000E+00
    3.6250000E-01  7.3666667E+00
    3.6250000E-01  7.4333333E+00
    3.6250000E-01  7.5000000E+00
    3.6250000E-01  7.5666667E+00
    3.6250000E-01  7.6333333E+00
    3.6250000E-01  7.7000000E+00
    3.6250000E-01  7.7666667E+00
    3.6250000E-01  7.8333333E+00
    3.6250000E-01  7.9000000E+00
    3.6250000E-01  7.9666667E+00
    3.6250000E-01  8.0333333E+00
    3.6250000E-01  8.1000000E+00
    3.6250000E-01  8.1666667E+00
    3.6250000E-01  8.2333333E+00
    3.6250000E-01  8.3000000E+00
    3.6250000E-01  8.3666667E+00
    3.6250000E-01  8.4333333E+00
    3.6250000E-01  8.5000000E+00
    3.6250000E-01  8.5666667E+00
    3.6250000E-01  8.6333333E+00
    3.6250000E-01  8.7000000E+00
    3.6250000E-01  8.7666667E+00
    3.6250000E-01  8.8333333E+00
    3.6250000E-01  8.9000000E+00
    3.6250000E-01  8.9666667E+00
    3.6250000E-01  9.0333333E+00
    3.6250000E-01  9.1000000E+00
    3.6250000E-01  9.1666667E+00
    3.6250000E-01  9.2333333E+00
    3.6250000E-01  9.3000000E+00
    3.6250000E-01  9.3666667E+00
    3.6250000E-01  9.4333333E+00
    3.6250000E-01  9.5000000E+00
    3.6250000E-01  9.5666667E+00
    3.6250000E-01  9.6333333E+00
    3.6250000E-01  9.7000000E+00
    3.6250000E-01  9.7666667E+00
    3.6250000E-01  9.8333333E+00
    3.6250000E-01  9.9000000E+00
    3.6250000E-01  9.9666667E+00
    3.8750000E-01  1.0333333E+00
    3.8750000E-01  1.1000000E+00
    3.8750000E-01  1.1666667E+00
    3.8750000E-01  1.2333333E+00
    3.8750000E-01  1.3000000E+00
    3.8750000E-01  1.3666667E+00
    3.8750000E-01  1.4333333E+00
    3.8750000E-01  1.5000000E+00
    3.8750000E-01  1.5666667E+00
    3.8750000E-01  1.6333333E+00
    3.8750000E-01  1.7000000E+00
    3.8750000E-01  1.7666667E+00
    3.8750000E-01  1.8333333E+00
    3.8750000E-01  1.9000000E+00
    3.8750000E-01  1.9666667E+00
    3.8750000E-01  2.0333333E+00
    3.8750000E-01  2.1000000E+00
    3.8750000E-01  2.1666667E+00
    3.8750000E-01  2.2333333E+00
    3.8750000E-01  2.3000000E+00
    3.8750000E-01  2.3666667E+00
    3.8750000E-01  2.4333333E+00
    3.8750000E-01  2.5000000E+00
    3.8750000E-01  2.5666667E+00
    3.8750000E-01  2.6333333E+00
    3.8750000E-01  2.7000000E+00
    3.8750000E-01  2.7666667E+00
    3.8750000E-01  2.8333333E+00
    3.8750000E-01  2.9000000E+00
    3.8750000E-01  2.9666667E+00
    3.8750000E-01  3.0333333E+00
    3.8750000E-01  3.1000000E+00
    3.8750000E-01  3.1666667E+00
    3.8750000E-01  3.2333333E+00
    3.8750000E-01  3.3000000E+00
    3.8750000E-01  3.3666667E+00
    3.8750000E-01  3.4333333E+00
    3.8750000E-01  3.5000000E+00
    3.8750000E-01  3.5666667E+00
    3.8750000E-01  3.6333333E+00
    3.8750000E-01  3.7000000E+00
    3.8750000E-01  3.7666667E+00
    3.8750000E-01  3.8333333E+00
    3.8750000E-01  3.9000000E+00
    3.8750000E-01  3.9666667E+00
    3.8750000E-01  4.0333333E+00
    3.8750000E-01  4.1000000E+00
    3.8750000E-01  4.1666667E+00
    3.8750000E-01  4.2333333E+00
    3.8750000E-01  4.3000000E+00
    3.8750000E-01  4.3666667E+00
    3.8750000E-01  4.4333333E+00
    3.8750000E-01  4.5000000E+00
    3.8750000E-01  4.5666667E+00
    3.8750000E-01  4.6333333E+00
    3.8750000E-01  4.7000000E+00
    3.8750000E-01  4.7666667E+00
    3.8750000E-01  4.8333333E+00
    3.8750000E-01  4.9000000E+00
    3.8750000E-01  4.9666667E+00
    3.8750000E-01  5.0333333E+00
    3.8750000E-01  5.1000000E+00
    3.8750000E-01  5.1666667E+00
    3.8750000E-01  5.2333333E+00
    3.8750000E-01  5.3000000E+00
    3.8750000E-01  5.3666667E+00
    3.8750000E-01  5.4333333E+00
    3.8750000E-01  5.5000000E+00
    3.8750000E-01  5.5666667E+00
    3.8750000E-01  5.6333333E+00
    3.8750000E-01  5.7000000E+00
    3.8750000E-01  5.7666667E+00
    3.8750000E-01  5.8333333E+00
    3.8750000E-01  5.9000000E+00
    3.8750000E-01  5.9666667E+00
    3.8750000E-01  6.0333333E+00
    3.8750000E-01  6.1000000E+00
    3.8750000E-01  6.1666667E+00
    3.8750000E-01  6.2333333E+00
    3.8750000E-01  6.3000000E+00
    3.8750000E-01  6.3666667E+00
    3.8750000E-01  6.4333333E+00
    3.8750000E-01  6.5000000E+00
    3.8750000E-01  6.5666667E+00
    3.8750000E-01  6.6333333E+00
    3.8750000E-01  6.7000000E+00
    3.8750000E-01  6.7666667E+00
    3.8750000E-01  6.8333333E+00
    3.8750000E-01  6.9000000E+00
    3.8750000E-01  6.9666667E+00
    3.8750000E-01  7.0333333E+00
    3.8750000E-01  7.1000000E+00
    3.8750000E-01  7.1666667E+00
    3.8750000E-01  7.2333333E+00
    3.8750000E-01  7.3000000E+00
    3.8750000E-01  7.3666667E+00
    3.8750000E-01  7.4333333E+00
    3.8750000E-01  7.5000000E+00
    3.8750000E-01  7.5666667E+00
    3.8750000E-01  7.6333333E+00
    3.8750000E-01  7.7000000E+00
    3.8750000E-01  7.7666667E+00
    3.8750000E-01  7.8333333E+00
    3.8750000E-01  7.9000000E+00
    3.8750000E-01  7.9666667E+00
    3.8750000E-01  8.0333333E+00
    3.8750000E-01  8.1000000E+00
    3.8750000E-01  8.1666667E+00
    3.8750000E-01  8.2333333E+00
    3.8750000E-01  8.3000000E+00
    3.8750000E-01  8.3666667E+00
    3.8750000E-01  8.4333333E+00
    3.8750000E-01  8.5000000E+00
    3.8750000E-01  8.5666667E+00
    3.8750000E-01  8.6333333E+00
    3.8750000E-01  8.7000000E+00
    3.8750000E-01  8.7666667E+00
    3.8750000E-01  8.8333333E+00
    3.8750000E-01  8.9000000E+00
    3.8750000E-01  8.9666667E+00
    3.8750000E-01  9.0333333E+00
    3.8750000E-01  9.1000000E+00
    3.8750000E-01  9.1666667E+00
    3.8750000E-01  9.2333333E+00
    3.8750000E-01  9.3000000E+00
    3.8750000E-01  9.3666667E+00
    3.8750000E-01  9.4333333E+00
    3.8750000E-01  9.5000000E+00
    3.8750000E-01  9.5666667E+00
    3.8750000E-01  9.6333333E+00
    3.8750000E-01  9.7000000E+00
    3.8750000E-01  9.7666667E+00
    3.8750000E-01  9.8333333E+00
    3.8750000E-01  9.9000000E+00
    3.8750000E-01  9.9666667E+00
    4.1250000E-01  1.0333333E+00
    4.1250000E-01  1.1000000E+00
    4.1250000E-01  1.1666667E+00
    4.1250000E-01  1.2333333E+00
    4.1250000E-01  1.3000000E+00
    4.1250000E-01  1.3666667E+00
    4.1250000E-01  1.4333333E+00
    4.1250000E-01  1.5000000E+00
    4.1250000E-01  1.5666667E+00
    4.1250000E-01  1.6333333E+00
    4.1250000E-01  1.7000000E+00
    4.1250000E-01  1.7666667E+00
    4.1250000E-01  1.8333333E+00
    4.1250000E-01  1.9000000E+00
    4.1250000E-01  1.9666667E+00
    4.1250000E-01  2.0333333E+00
    4.1250000E-01  2.1000000E+00
    4.1250000E-01  2.1666667E+00
    4.1250000E-01  2.2333333E+00
    4.1250000E-01  2.3000000E+00
    4.1250000E-01  2.3666667E+00
    4.1250000E-01  2.4333333E+00
    4.1250000E-01  2.5000000E+00
    4.1250000E-01  2.5666667E+00
    4.1250000E-01  2.6333333E+00
    4.1250000E-01  2.7000000E+00
    4.1250000E-01  2.7666667E+00
    4.1250000E-01  2.8333333E+00
    4.1250000E-01  2.9000000E+00
    4.1250000E-01  2.9666667E+00
    4.1250000E-01  3.0333333E+00
    4.1250000E-01  3.1000000E+00
    4.1250000E-01  3.1666667E+00
    4.1250000E-01  3.2333333E+00
    4.1250000E-01  3.3000000E+00
    4.1250000E-01  3.3666667E+00
    4.1250000E-01  3.4333333E+00
    4.1250000E-01  3.5000000E+00
    4.1250000E-01  3.5666667E+00
    4.1250000E-01  3.6333333E+00
    4.1250000E-01  3.7000000E+00
    4.1250000E-01  3.7666667E+00
    4.1250000E-01  3.8333333E+00
    4.1250000E-01  3.9000000E+00
    4.1250000E-01  3.9666667E+00
    4.1250000E-01  4.0333333E+00
    4.1250000E-01  4.1000000E+00
    4.1250000E-01  4.1666667E+00
    4.1250000E-01  4.2333333E+00
    4.1250000E-01  4.3000000E+00
    4.1250000E-01  4.3666667E+00
    4.1250000E-01  4.4333333E+00
    4.1250000E-01  4.5000000E+00
    4.1250000E-01  4.5666667E+00
    4.1250000E-01  4.6333333E+00
    4.1250000E-01  4.7000000E+00
    4.1250000E-01  4.7666667E+00
    4.1250000E-01  4.8333333E+00
    4.1250000E-01  4.9000000E+00
    4.1250000E-01  4.9666667E+00
    4.1250000E-01  5.0333333E+00
    4.1250000E-01  5.1000000E+00
    4.1250000E-01  5.1666667E+00
    4.1250000E-01  5.2333333E+00
    4.1250000E-01  5.3000000E+00
    4.1250000E-01  5.3666667E+00
    4.1250000E-01  5.4333333E+00
    4.1250000E-01  5.5000000E+00
    4.1250000E-01  5.5666667E+00
    4.1250000E-01  5.6333333E+00
    4.1250000E-01  5.7000000E+00
    4.1250000E-01  5.7666667E+00
    4.1250000E-01  5.8333333E+00
    4.1250000E-01  5.9000000E+00
    4.1250000E-01  5.9666667E+00
    4.1250000E-01  6.0333333E+00
    4.1250000E-01  6.1000000E+00
    4.1250000E-01  6.1666667E+00
    4.1250000E-01  6.2333333E+00
    4.1250000E-01  6.3000000E+00
    4.1250000E-01  6.3666667E+00
    4.1250000E-01  6.4333333E+00
    4.1250000E-01  6.5000000E+00
    4.1250000E-01  6.5666667E+00
    4.1250000E-01  6.6333333E+00
    4.1250000E-01  6.7000000E+00
    4.1250000E-01  6.7666667E+00
    4.1250000E-01  6.8333333E+00
    4.1250000E-01  6.9000000E+00
    4.1250000E-01  6.9666667E+00
    4.1250000E-01  7.0333333E+00
    4.1250000E-01  7.1000000E+00
    4.1250000E-01  7.1666667E+00
    4.1250000E-01  7.2333333E+00
    4.1250000E-01  7.3000000E+00
    4.1250000E-01  7.3666667E+00
    4.1250000E-01  7.4333333E+00
    4.1250000E-01  7.5000000E+00
    4.1250000E-01  7.5666667E+00
    4.1250000E-01  7.6333333E+00
    4.1250000E-01  7.7000000E+00
    4.1250000E-01  7.7666667E+00
    4.1250000E-01  7.8333333E+00
    4.1250000E-01  7.9000000E+00
    4.1250000E-01  7.9666667E+00
    4.1250000E-01  8.0333333E+00
    4.1250000E-01  8.1000000E+00
    4.1250000E-01  8.1666667E+00
    4.1250000E-01  8.2333333E+00
    4.1250000E-01  8.3000000E+00
    4.1250000E-01  8.3666667E+00
    4.1250000E-01  8.4333333E+00
    4.1250000E-01  8.5000000E+00
    4.1250000E-01  8.5666667E+00
    4.1250000E-01  8.6333333E+00
    4.1250000E-01  8.7000000E+00
    4.1250000E-01  8.7666667E+00
    4.1250000E-01  8.8333333E+00
    4.1250000E-01  8.9000000E+00
    4.1250000E-01  8.9666667E+00
    4.1250000E-01  9.0333333E+00
    4.1250000E-01  9.1000000E+00
    4.1250000E-01  9.1666667E+00
    4.1250000E-01  9.2333333E+00
    4.1250000E-01  9.3000000E+00
    4.1250000E-01  9.3666667E+00
    4.1250000E-01  9.4333333E+00
    4.1250000E-01  9.5000000E+00
    4.1250000E-01  9.5666667E+00
    4.1250000E-01  9.6333333E+00
    4.1250000E-01  9.7000000E+00
    4.1250000E-01  9.7666667E+00
    4.1250000E-01  9.8333333E+00
    4.1250000E-01  9.9000000E+00
    4.1250000E-01  9.9666667E+00
    4.3750000E-01  1.0333333E+00
    4.3750000E-01  1.1000000E+00
    4.3750000E-01  1.1666667E+00
    4.3750000E-01  1.2333333E+00
    4.3750000E-01  1.3000000E+00
    4.3750000E-01  1.3666667E+00
    4.3750000E-01  1.4333333E+00
    4.3750000E-01  1.5000000E+00
    4.3750000E-01  1.5666667E+00
    4.3750000E-01  1.6333333E+00
    4.3750000E-01  1.7000000E+00
    4.3750000E-01  1.7666667E+00
    4.3750000E-01  1.8333333E+00
    4.3750000E-01  1.9000000E+00
    4.3750000E-01  1.9666667E+00
    4.3750000E-01  2.0333333E+00
    4.3750000E-01  2.1000000E+00
    4.3750000E-01  2.1666667E+00
    4.3750000E-01  2.2333333E+00
    4.3750000E-01  2.3000000E+00
    4.3750000E-01  2.3666667E+00
    4.3750000E-01  2.4333333E+00
    4.3750000E-01  2.5000000E+00
    4.3750000E-01  2.5666667E+00
    4.3750000E-01  2.6333333E+00
    4.3750000E-01  2.7000000E+00
    4.3750000E-01  2.7666667E+00
    4.3750000E-01  2.8333333E+00
    4.3750000E-01  2.9000000E+00
    4.3750000E-01  2.9666667E+00
    4.3750000E-01  3.0333333E+00
    4.3750000E-01  3.1000000E+00
    4.3750000E-01  3.1666667E+00
    4.3750000E-01  3.2333333E+00
    4.3750000E-01  3.3000000E+00
    4.3750000E-01  3.3666667E+00
    4.3750000E-01  3.4333333E+00
    4.3750000E-01  3.5000000E+00
    4.3750000E-01  3.5666667E+00
    4.3750000E-01  3.6333333E+00
    4.3750000E-01  3.7000000E+00
    4.3750000E-01  3.7666667E+00
    4.3750000E-01  3.8333333E+00
    4.3750000E-01  3.9000000E+00
    4.3750000E-01  3.9666667E+00
    4.3750000E-01  4.0333333E+00
    4.3750000E-01  4.1000000E+00
    4.3750000E-01  4.1666667E+00
    4.3750000E-01  4.2333333E+00
    4.3750000E-01  4.3000000E+00
    4.3750000E-01  4.3666667E+00
    4.3750000E-01  4.4333333E+00
    4.3750000E-01  4.5000000E+00
    4.3750000E-01  4.5666667E+00
    4.3750000E-01  4.6333333E+00
    4.3750000E-01  4.7000000E+00
    4.3750000E-01  4.7666667E+00
    4.3750000E-01  4.8333333E+00
    4.3750000E-01  4.9000000E+00
    4.3750000E-01  4.9666667E+00
    4.3750000E-01  5.0333333E+00
    4.3750000E-01  5.1000000E+00
    4.3750000E-01  5.1666667E+00
    4.3750000E-01  5.2333333E+00
    4.3750000E-01  5.3000000E+00
    4.3750000E-01  5.3666667E+00
    4.3750000E-01  5.4333333E+00
    4.3750000E-01  5.5000000E+00
    4.3750000E-01  5.5666667E+00
    4.3750000E-01  5.6333333E+00
    4.3750000E-01  5.7000000E+00
    4.3750000E-01  5.7666667E+00
    4.3750000E-01  5.8333333E+00
    4.3750000E-01  5.9000000E+00
    4.3750000E-01  5.9666667E+00
    4.3750000E-01  6.0333333E+00
    4.3750000E-01  6.1000000E+00
    4.3750000E-01  6.1666667E+00
    4.3750000E-01  6.2333333E+00
    4.3750000E-01  6.3000000E+00
    4.3750000E-01  6.3666667E+00
    4.3750000E-01  6.4333333E+00
    4.3750000E-01  6.5000000E+00
    4.3750000E-01  6.5666667E+00
    4.3750000E-01  6.6333333E+00
    4.3750000E-01  6.7000000E+00
    4.3750000E-01  6.7666667E+00
    4.3750000E-01  6.8333333E+00
    4.3750000E-01  6.9000000E+00
    4.3750000E-01  6.9666667E+00
    4.3750000E-01  7.0333333E+00
    4.3750000E-01  7.1000000E+00
    4.3750000E-01  7.1666667E+00
    4.3750000E-01  7.2333333E+00
    4.3750000E-01  7.3000000E+00
    4.3750000E-01  7.3666667E+00
    4.3750000E-01  7.4333333E+00
    4.3750000E-01  7.5000000E+00
    4.3750000E-01  7.5666667E+00
    4.3750000E-01  7.6333333E+00
    4.3750000E-01  7.7000000E+00
    4.3750000E-01  7.7666667E+00
    4.3750000E-01  7.8333333E+00
    4.3750000E-01  7.9000000E+00
    4.3750000E-01  7.9666667E+00
    4.3750000E-01  8.0333333E+00
    4.3750000E-01  8.1000000E+00
    4.3750000E-01  8.1666667E+00
    4.3750000E-01  8.2333333E+00
    4.3750000E-01  8.3000000E+00
    4.3750000E-01  8.3666667E+00
    4.3750000E-01  8.4333333E+00
    4.3750000E-01  8.5000000E+00
    4.3750000E-01  8.5666667E+00
    4.3750000E-01  8.6333333E+00
    4.3750000E-01  8.7000000E+00
    4.3750000E-01  8.7666667E+00
    4.3750000E-01  8.8333333E+00
    4.3750000E-01  8.9000000E+00
    4.3750000E-01  8.9666667E+00
    4.3750000E-01  9.0333333E+00
    4.3750000E-01  9.1000000E+00
    4.3750000E-01  9.1666667E+00
    4.3750000E-01  9.2333333E+00
    4.3750000E-01  9.3000000E+00
    4.3750000E-01  9.3666667E+00
    4.3750000E-01  9.4333333E+00
    4.3750000E-01  9.5000000E+00
    4.3750000E-01  9.5666667E+00
    4.3750000E-01  9.6333333E+00
    4.3750000E-01  9.7000000E+00
    4.3750000E-01  9.7666667E+00
    4.3750000E-01  9.8333333E+00
    4.3750000E-01  9.9000000E+00
    4.3750000E-01  9.9666667E+00
    4.6250000E-01  1.0333333E+00
    4.6250000E-01  1.1000000E+00
    4.6250000E-01  1.1666667E+00
    4.6250000E-01  1.2333333E+00
    4.6250000E-01  1.3000000E+00
    4.6250000E-01  1.3666667E+00
    4.6250000E-01  1.4333333E+00
    4.6250000E-01  1.5000000E+00
    4.6250000E-01  1.5666667E+00
    4.6250000E-01  1.6333333E+00
    4.6250000E-01  1.7000000E+00
    4.6250000E-01  1.7666667E+00
    4.6250000E-01  1.8333333E+00
    4.6250000E-01  1.9000000E+00
    4.6250000E-01  1.9666667E+00
    4.6250000E-01  2.0333333E+00
    4.6250000E-01  2.1000000E+00
    4.6250000E-01  2.1666667E+00
    4.6250000E-01  2.2333333E+00
    4.6250000E-01  2.3000000E+00
    4.6250000E-01  2.3666667E+00
    4.6250000E-01  2.4333333E+00
    4.6250000E-01  2.5000000E+00
    4.6250000E-01  2.5666667E+00
    4.6250000E-01  2.6333333E+00
    4.6250000E-01  2.7000000E+00
    4.6250000E-01  2.7666667E+00
    4.6250000E-01  2.8333333E+00
    4.6250000E-01  2.9000000E+00
    4.6250000E-01  2.9666667E+00
    4.6250000E-01  3.0333333E+00
    4.6250000E-01  3.1000000E+00
    4.6250000E-01  3.1666667E+00
    4.6250000E-01  3.2333333E+00
    4.6250000E-01  3.3000000E+00
